,5,10,20,30,40,50,60,70,80,90,100,1000
1,0.5594370248341878,0.23601812331506739,0.14831855771736754,0.2898509242905226,0.19188742585890833,0.25658188752150823,0.2581675228248381,0.27655356653857827,0.22056954412534707,0.22911656757830354,0.23872585687373782,0.2625828188968292
2,0.15652855653412703,0.19799160559561846,0.2670105629557939,0.2050001881875156,0.2825199106171405,0.2764843104604192,0.26022230296019194,0.23514673707125203,0.23675001672115528,0.2027403857197953,0.21693248328413298,0.2547918017352091
3,0.16300957331192467,0.3618528213638127,0.2789028249365836,0.244464119785477,0.1860529797183299,0.27474279497640003,0.2778580927840017,0.1904684580189433,0.261322854098172,0.253988741120892,0.2602226139783128,0.2492576296698502
4,0.13947594460406934,0.2572086365992247,0.3090061681964091,0.29624771235231945,0.17442882523465247,0.2025597744566339,0.24759780348687105,0.19263124488711078,0.2784251110572533,0.2074137388184636,0.25087894712825526,0.2565591581177401
5,0.34168068871591806,0.12783020682309945,0.1614769556903841,0.26564781328961,0.2904035268385538,0.3084370268453615,0.3569440364377564,0.2092136423922093,0.25721434096767,0.2574601656447053,0.2871557056988785,0.24773739241243267
6,0.11887585468784986,0.24083854136151067,0.15729830655565147,0.26416598274855313,0.1858840672863557,0.20508973797013713,0.22540873259341965,0.28369236418666816,0.3066672293689975,0.24651187783339665,0.30817901450949464,0.2525182243699432
7,0.3119447729258991,0.1622934141614994,0.2858613371556348,0.21263858569724972,0.2772941452899578,0.24464692773677285,0.29021316091990634,0.24924401382283484,0.25852265513677225,0.29379383170974227,0.24119275326849388,0.2541896390134991
8,0.12953428318561805,0.39539112709096347,0.2741981627456719,0.3390159512159602,0.29956167251307997,0.23271789419363018,0.2155885219584202,0.24259855910673805,0.25096732655661635,0.22275934362526056,0.25936063381878816,0.2484041642124234
9,0.1662525372431632,0.13107963512412996,0.33050335814818604,0.22731822891297337,0.17066330203886754,0.256468876287882,0.2504030052171285,0.1840463198128363,0.2697107519950404,0.21375628404550523,0.2280276669103578,0.2540110144810061
10,0.2922392273701944,0.46308138259240506,0.26669127239988805,0.31261847135046217,0.20950955806065882,0.2468301270403396,0.24490634031823652,0.2306377705956045,0.2540067086146527,0.24931677741302422,0.2780780749715193,0.2443096621143395
11,0.4982217033739751,0.21881329133073443,0.11089416140950789,0.2664053322211578,0.19203066195183757,0.2812308547257162,0.17307162225478556,0.2647564357537427,0.2673429221660256,0.28282916427851934,0.2520791971160639,0.24959476160683286
12,0.25492118437454325,0.2065389094248878,0.2761779397468054,0.15810419831064174,0.3415084825141982,0.2905016395590251,0.23928151471144182,0.2976727835588929,0.256852773091669,0.2335888814976056,0.2406866439868328,0.2504024029580022
13,0.32272424565115976,0.4513619699093209,0.17499288899094392,0.3840763241932129,0.3686155022578247,0.17692142396078137,0.2675575269772324,0.254691718367246,0.23221037987082754,0.2581204381297061,0.22608482223286677,0.26626028769734417
14,0.25448498876404885,0.24534345179111802,0.27931399985815786,0.11868288537508136,0.25539443874064466,0.2686186777981268,0.24016470671391318,0.2527550001836043,0.19718073035380168,0.2254266121177889,0.29815338809736597,0.24217047927921986
15,0.41434027766061643,0.3052205809648823,0.28753278853475145,0.3048782619697749,0.2737265647595521,0.2808315684580498,0.22808342399155573,0.2752014752606202,0.24884531800248907,0.3427815614575994,0.25586826842117316,0.2598798799450765
16,0.19750814247456122,0.37026699564684706,0.29294002970439903,0.22353473424411355,0.20312881086331988,0.21219876773781648,0.2579932255418649,0.233731471770231,0.2895537907240635,0.2552907321358158,0.2533998721836188,0.25678951927471666
17,0.25889008732434593,0.2155585539663194,0.17066019886554507,0.3401856301353255,0.29027429712969444,0.2781051469405625,0.3320718695382521,0.2392442878980628,0.2403418704373134,0.20489251443716855,0.29573843582073595,0.25009257339910956
18,0.20753328113752864,0.05804037304413069,0.34157908306024487,0.35313691261129776,0.18330638954665004,0.279441460469416,0.2451934430875328,0.1949246341028731,0.2342926651024956,0.20825820071322118,0.297982144809435,0.259892333818309
19,0.4298016162285294,0.2856388722013713,0.18183805465394642,0.2052970716785746,0.26909299401462056,0.14150979793835025,0.25344041350007396,0.23334743058204208,0.2899881967778145,0.28360645952705615,0.2287880881289367,0.2516591642188968
20,0.10777008827983023,0.41455166515926206,0.3896685938802518,0.2480942137246745,0.1701248416631051,0.22231018536946465,0.2870178763322922,0.2628730950468023,0.2520531988110222,0.22077112901489254,0.22729030677047926,0.2409083663344347
21,0.1823309138034232,0.4361737082609512,0.18348821110888625,0.18803831640430155,0.20041773688470016,0.24304301441244547,0.23654220459054756,0.18835949455729353,0.22974395169555217,0.23465845843885716,0.23079932281381244,0.25708222050685525
22,0.2292858859540718,0.3297067559810927,0.254386058205001,0.2658052815165625,0.2256633025538854,0.1499675786623,0.2774385086187321,0.17184008091749328,0.2916780937123848,0.22500406912642237,0.26219498756047527,0.24789236601519132
23,0.3664939368765134,0.3398285457044125,0.1334292440405525,0.26982310392647896,0.2434914633083236,0.22383782699498744,0.3069779417661738,0.20086965570604315,0.23711565544557095,0.252783041615894,0.1713491916698272,0.24524589550819945
24,0.18521306408372026,0.19038230830277394,0.22939540069250902,0.28453815332688925,0.27744858700765673,0.22334788381671364,0.19668883529058104,0.28955404335284207,0.20793569904685705,0.23828834559951334,0.25493425897784067,0.26783768987113055
