,10,20,30,40,50,60,70,80,90,100,200,500
1,67442.59480461579,93880.65404229633,151027.3835103836,145287.98169282186,63699.40105069056,127156.83507560559,161143.98816706665,107265.0602685133,127760.50509793349,40752.81609546995,76035.03280552631,121912.6920199954
2,44590.17274808943,121674.87535201763,79505.71314090263,48280.482402163405,110035.50377290529,90681.16484411607,56158.66973145231,136153.41906394064,92898.93025030292,64198.410626733115,121968.97883988,140409.7781135684
3,12862.808155945588,64399.80852412614,113594.46620944867,100503.89434402254,33410.540736493065,89087.52363011595,82621.69935818504,151392.5146911046,129238.79241121525,107023.8499447475,111230.90450851139,104746.68138388515
4,88453.79612540852,146610.34288642407,93047.22967065824,168390.75147032298,142237.07473895262,123648.80178374193,146889.35902218174,86870.2092613166,140652.03129647637,86410.28060689737,75041.97068361304,97957.3537260598
5,26239.17755080351,35563.61482440395,295180.79182390415,90840.97684128013,133498.2242217349,124027.82169523106,136644.59038772513,105609.75040900521,70823.18436320593,210482.79389756182,104976.67696993677,109073.73941077643
6,89295.35322850336,118841.52666740546,43152.871560697684,111562.56485394012,115452.22220291878,148593.51198539333,125538.66432966654,80996.29942391075,110609.3415140618,103802.79541352889,118581.29612451846,95236.70448082071
7,23187.136725805318,303067.06883787963,28252.69102271238,239067.9895349803,98275.75662517911,121542.6258653133,144377.62531694406,123707.56030552284,92165.8931214026,94530.2472291368,101288.85480358952,135228.0836291947
8,6640.691967495868,178484.81940131926,265031.493400685,95982.28352989614,128250.6179767797,107693.3066574282,160809.32428451834,68764.5468954868,114218.62948908034,126466.709436654,114410.12467679643,117096.2877501388
9,17519.912904395715,12423.073062458529,91175.29337108394,166885.33114944387,55343.342621587886,154125.6323155882,79565.45529644919,193332.22450103675,83397.84839306655,114818.94198122533,148527.84255918238,112582.72542090715
10,119676.86627079468,51730.37966652746,205376.48104051704,152307.236030605,219836.184906849,132587.51486498385,61350.658010539955,131409.79331264496,94430.59982602112,131047.18253310792,131742.99869049466,102052.71407290909
11,156084.94299105034,15260.433135496427,55235.54047634897,124833.07923912168,106872.56179261979,68567.78884106305,64885.319488810426,94316.38278970815,114341.43979229951,164336.99267286187,91593.1353026421,140430.70656205033
12,99497.39172314081,33235.44251399766,42398.80149253317,135190.13301913402,179741.09273316676,62844.5642920249,230423.29352467804,152203.0948276313,98271.10670036086,87919.90857090322,137823.65409964838,108010.32602864971
13,54506.86848863558,96748.07924048911,126124.49655046387,71973.48827323991,114924.23948507817,97075.47277152033,218794.78203116247,78825.7170103007,102490.28276454471,135755.32299828253,114490.56579222149,115330.25465135158
14,70937.43192853703,48435.19009107801,86361.42194239836,126147.54683448549,114266.66122606752,98089.4054542331,66058.7380258583,203164.4072097729,112001.22402202239,115388.69859081888,61201.89398794979,99787.67761290495
15,96997.80087366546,84707.11334078311,128619.87224826652,103874.0937884981,196308.0169580798,199759.6647035415,43252.87103368889,86445.58170898739,76370.88833872278,155053.3245738762,173238.78021545708,98457.09345148578
16,66545.88459441319,81844.95871086794,140386.34699123877,96817.3080132635,65242.08030183876,100643.93913524404,110086.56124270386,66456.7279866641,101844.06555683362,156910.68158600308,106186.59095984373,158553.77301076826
17,20822.12542945242,35685.606080396974,166574.44634231387,164205.75839954073,182806.9799685666,82377.55228845336,164889.32088079525,110207.67865774494,46771.46773276419,97606.60763650764,115083.73622918189,115824.04217213854
18,37676.95488768099,135104.80711199687,156772.9295088298,145703.36883117876,53669.066030798356,76565.85029464486,94533.14027009082,77871.87791329846,88661.22881831053,142774.24565906182,104697.21626633756,96930.72388930814
19,75876.44573467196,90328.8420996118,34780.23962259541,113802.32744504124,77391.91072798026,81234.82443711531,109928.18334738309,56114.20484681996,116794.03721120447,134154.96229525958,70575.02712231509,111755.20910017866
20,365271.80666416476,266677.13926726964,57883.282842549896,87386.21673172932,93254.20594716094,80199.55925168694,93778.8907951029,128370.18319811113,137550.70474026742,128270.03125142373,151156.00784075423,93710.49797867831
21,179408.78545755177,22318.754620190837,70776.03843148578,26765.28668757533,145812.75072412234,98188.52427930497,149601.28752556734,68789.8113287069,209655.60204001475,100262.64410130464,95266.34809053066,118562.23433247878
22,216648.36663022605,185577.61872972088,127467.12093166428,49781.17806935362,72097.26985686939,84688.40585218469,97501.405732596,65826.13672091128,124933.32973675596,103800.01372181525,77839.61282646297,111684.37094195944
23,63609.88465552661,89100.71688374007,104811.07248249218,94041.0313686753,70053.08528700257,126389.65131341894,93444.43424098134,127756.6677801793,113095.54047203898,137460.47759858367,130484.22413228115,129388.00752494001
24,144319.28167939885,24251.88757356823,142954.0088008906,37309.71858593047,71190.63251501242,271033.3871146195,94879.46134152851,82043.47262853377,135918.55919085597,89895.14103568377,179334.5352860494,137111.55438569005
25,144335.12607571247,33426.4245024711,103333.88833945846,131807.87823017364,143530.8847171814,184163.25756876988,86777.52406122147,90145.26136445203,207487.7486504395,103841.72868564607,120144.97197460881,127605.10639935758
26,53435.03581517801,72587.73790829585,130055.22293829866,117767.70809192753,94558.73022049264,103663.06222440217,138897.66912036503,30117.380974879634,193035.96764512322,89292.82531804244,88716.95710081926,113240.49983192065
27,176744.10949740926,70275.03960079598,248239.63534140907,278289.9075900283,116941.26904334057,106548.77911647879,168796.5211060033,69440.4989178063,93499.93742150931,100445.06554321646,100752.75983100469,101957.99547481476
28,61234.394438329364,131916.17247111563,146450.16593607,54600.10510943241,105678.82572388505,127228.0013237818,149191.16217272362,141176.10546801097,113033.7321458755,182932.7730562163,124829.62281158891,124167.51300742244
29,124005.47302718445,71983.74498407106,98942.98021916374,86643.81495840666,196201.33728984452,83048.89054736446,140668.47269320086,76186.36412088631,104662.32265608199,72611.41043643699,96637.4499335208,97882.76532415769
30,54107.28532657413,201081.0234347899,179184.38638141885,104572.22775660659,146793.05244938761,74408.66412588452,58767.476924725794,128424.63668233866,91797.82383244483,90795.2811932468,100371.7029934503,81845.34347245177
31,183921.5719876589,221818.997844501,37271.847755998184,21042.5749893169,108238.68657101838,162325.7565315883,62569.219307485146,110675.3053920742,73244.56581438573,98583.42415113743,161550.1300452833,118046.9932737949
32,164918.02764460735,173556.02734397125,125253.71052555689,89248.99857068431,265411.64469520905,119641.06403501042,89468.29627994029,136517.29513447906,133512.27138625472,135489.6070107075,130697.06967953345,91171.97320249105
33,57296.850146493445,321020.00942373904,60540.02300043419,110356.2940133642,148447.92889100136,171252.0536426191,109099.71860088834,94800.11652905439,62204.673002125615,118862.75865835905,116400.51800627628,122013.24400444052
34,126847.27569010804,131089.71126920736,234714.70546062672,95211.67181568297,82533.19525214116,102510.352366258,112220.64003306854,184657.18261923932,56654.706580407284,115091.82501512395,102671.61691281521,128702.91407214635
35,6225.5382667415,169945.05361148683,39333.25544982995,55627.5950184688,214905.72267249305,119236.58523418868,234302.97474709846,113926.62213730637,98208.20774996858,115031.25516902331,95590.99217124509,115546.16708568776
36,60860.91560034081,22006.00486964803,89270.71310286222,95137.73652922404,69101.9797996727,121395.39743473499,83021.77302889273,55907.960769362675,69146.04773553499,118338.3843516696,154887.05971677505,93212.43101400328
37,107504.65410820306,184689.84536916766,116730.17824395909,108005.54735549162,116991.5600311013,113178.1832921321,74465.29376314711,63905.99559692161,99894.89361945546,112571.7697274135,77980.95306888736,102897.0140291672
38,53166.73603468903,222494.36930911694,44542.60779684237,158919.60437041568,48798.28701475173,94732.3604283067,63807.85123782932,116238.63413306356,160926.25740272083,125777.9131943104,132135.61003983757,106737.4235088393
39,41506.30200682963,65963.61357001119,222306.2483405078,26492.33363422277,125487.65638297974,105949.69528128677,91536.07534298534,211576.80159434397,92617.96268257457,70039.40671437382,88285.81546666408,128268.22646857472
40,8666.551096856423,134783.56230363913,133918.9133346376,156214.26844819466,77846.97109494101,121565.51638253688,171584.75288820622,111948.18882881706,117463.37941986547,115497.80185366541,101326.50491079265,137534.0780359259
41,88822.7005015567,92729.42527844729,66583.21666978738,128759.54631879479,51296.46734828139,145210.19087986287,123116.22191308854,90297.91475244009,151279.00039028353,214648.72480869503,83906.64272765756,107841.6627458254
42,20919.287371744824,159001.10249075288,94863.51155785854,107171.00515365791,107794.34960999119,96303.11249275894,54532.86740289533,114594.1976723874,117115.7314423672,112255.00745303229,103745.52474507621,112034.96487029253
43,174466.2006504526,9930.968256059194,113261.15549622224,208230.30367479258,97033.02983674243,81616.71418936085,89966.06941347226,116397.11754465572,138526.73888928664,104618.02060004855,146470.476877247,94123.67328045158
44,21414.206928599502,14837.569475919463,95467.97780937077,110123.12954582847,55093.238445867915,118162.18732180589,93534.08953490457,124097.44303968604,130247.11295081358,115554.02560974544,171969.5067381139,127103.66389063145
45,17002.940674251935,159093.78994650953,138518.98554118836,104422.1911516268,135415.13236182273,78331.92267519448,125409.23977732523,139562.07406517258,84790.89596384128,106504.18869132182,136415.14912601,122521.3807521979
46,1669.148554752065,28867.317320532078,237639.3744548872,159743.563389361,50278.0692961469,143755.74374606038,71198.8572201269,166434.4329943361,116689.84398299236,116025.11482423835,80762.45107905527,109692.47535862966
47,144283.70499564952,10214.560818436714,135297.9520862016,80501.23416885544,75698.94639903997,57219.87475752801,120640.49564857771,107068.09481123803,70818.27711384423,103685.3282165351,128433.44540956528,130471.79297940036
48,53024.57918181927,75813.41028171251,87362.34677439363,180018.28223993856,167681.34774403623,140937.14759357646,109691.48975901771,64348.5970391934,171844.66010912525,87906.8990155864,113442.60783161939,102017.84344005625
49,150188.79264640954,15095.069594669883,93345.55836595266,80791.54512903458,46469.9362037421,56055.350146900535,100092.35233172814,106566.09227182604,223652.9555669768,214784.02506287413,64951.303210322985,111352.75275628801
50,17504.155426784204,129490.56875572009,202133.53314296406,90900.33548511862,74052.17797086359,122425.5871342392,181773.11044670656,149537.92672726576,81704.199716815,83673.50158783539,96290.9025625027,86452.6059666846
51,36706.752705496714,105927.32219172848,163761.37121971557,77018.76367950022,83265.6994564107,62119.75668711567,88364.79197025836,121710.742533482,182736.0446480836,89399.30885987956,136526.69650047223,98171.85987533702
52,18263.59413412917,233382.5133162592,4564.2956989950935,59071.426272007964,111655.79369232757,82387.07123438439,156478.55691897124,164316.58231462343,153118.2554396601,146689.12284962763,120294.7876013878,102224.59712518725
53,297480.7836047197,26768.76270275982,14790.135505408014,112313.96821337249,136254.27798565067,158870.83125370168,72762.02022512548,78240.22082365442,130212.83432288896,67498.00531299642,127544.37225361602,97127.02776715343
54,1486.205389683079,94005.57265062837,54450.54013421216,174772.1300406167,82673.25940639734,114996.73402332737,127615.25354307308,132337.33026692216,88291.34206710494,133841.0301563979,123594.90264793292,86242.34807604972
55,39072.28099032204,266289.00792756915,72051.52718568573,38813.578872507416,166650.61688981115,121591.78656104948,125503.44545467853,52611.26727364884,187412.36135172282,58677.34881274894,108662.5159052906,109191.4603875719
56,378338.8734476136,363897.0713131417,162182.36742734892,68217.28184964212,182902.1231445282,76608.55958310033,141171.9025415454,129742.49929986296,27151.637340848956,147941.15884924793,154040.03279994125,96273.83486152726
57,368697.2494470901,25190.11473766732,37431.12770645457,153774.91493658902,137324.76335503487,71022.35834936559,200302.45631478506,69029.34043123967,72227.33276441165,130796.3312434866,133253.5903467479,117798.17522789727
58,23899.576352279793,110104.369653251,51808.333762724025,56522.92720025052,80155.28050446622,123494.62763799439,76636.36042737828,102506.83758691537,105391.6541978489,59615.76331874133,112494.89307187569,93045.44755301406
59,33498.12562692259,12164.590962408769,184259.6543711327,94834.52413264358,174099.40373496295,81144.27626648426,146691.67043889547,77209.13365735799,111369.71995174629,67630.41534481716,150561.68469155618,101773.161361081
60,142280.03585227806,116703.881225206,84647.51008237536,192385.15020490126,27728.944259234442,151387.3463501763,121216.19803401805,148523.22765126714,37434.637267622245,128605.69878445355,133411.89136088456,89999.31026125488
61,64626.736777895785,29871.584693702887,88993.91549375659,46762.600439832415,87338.8768308589,151232.86177054633,77560.62630747736,61057.75558674368,159773.20808303796,91782.64379836792,116863.1426194624,115990.9480348976
62,403276.21243760025,181288.3848047432,22941.31570023141,47808.09940601267,53370.20174456325,70120.21600382932,84531.5203952852,93260.27396969704,183910.3707537617,156097.29615111052,145009.19418166854,106554.84668932954
