,5,10,20,30,40,50,60,70,80,90,100
1,0.32169744011409074,0.35660926885398386,0.25706857444748066,0.21940481966136527,0.2756473550491802,0.2463424552775951,0.2173974500655033,0.2323056222960083,0.2190189443478882,0.23187219590060593,0.23779226035561024
2,0.4454249037807191,0.2693823653543571,0.20662975865418395,0.1831078401593673,0.2388375854696514,0.2680529091250994,0.23432505711585555,0.21552866986567912,0.222830331710757,0.22192418405588066,0.21565367983142433
3,0.41991997045974017,0.2339315226822279,0.333989885268143,0.1782639451349966,0.19396391131750132,0.226679427145927,0.32254311496994104,0.25813799329325643,0.23435374256307778,0.23686944753864564,0.21612483572296004
4,0.3697901803456388,0.17899164846113402,0.17336305742265715,0.18278498917623612,0.2924804711224072,0.3090421579165945,0.19288148611241548,0.2842800855019607,0.23589348413011013,0.22089595309752086,0.23662997788080212
5,0.18519769542430634,0.5045284249399048,0.3146737109083765,0.11623721816506298,0.33721044573783315,0.2618311719431785,0.2879687135843787,0.25440740780395366,0.20540801239678874,0.2528524500769508,0.2397968359053692
6,0.43629572661114924,0.20321126539143317,0.1831294649579734,0.3093488824379181,0.28239774341047286,0.27035383909506827,0.3058858661732493,0.3185235080199597,0.24418537569030332,0.2758172151861086,0.2748504973372621
7,0.4161740743923583,0.37135872968566497,0.26252765649448945,0.19147117023336152,0.23193862422031888,0.23608523990593092,0.2642719283964057,0.2517315204044277,0.25263145931807207,0.28840119475807785,0.20984766996459214
8,0.36251202373299835,0.20201359426747958,0.211587897315427,0.20870116681767872,0.24144885650952785,0.2789526834327261,0.2743073319699808,0.2770705868321625,0.27722117941078633,0.20336339288084018,0.2993954596700141
9,0.28104320092019497,0.24994663686877128,0.27261407589426084,0.2723696905997904,0.19247759352421107,0.19760044585171918,0.20286441125509577,0.22601277035003675,0.21483120983963247,0.232298005249137,0.28436366069065894
10,0.2891968780337284,0.16187701230426946,0.21419460135602927,0.31466497360734363,0.32729206867866995,0.23559477091576198,0.2078933867629935,0.2000223368348315,0.25436088790430855,0.20870426827214061,0.22531373010516617
11,0.24329294190090406,0.19921975622205598,0.33870149370333863,0.26193198660064965,0.2385623982117982,0.18958405956514782,0.2557376074750234,0.24048042881795162,0.3024069967984792,0.23237084419384504,0.27319755987473454
12,0.10388073725690099,0.10470203789916603,0.3243838797931156,0.2537721415447625,0.21379715604910024,0.1836052789396984,0.2074494155379538,0.21477602141869123,0.2942394645099636,0.25669969065040904,0.21506035497067275
13,0.3564064037439212,0.2554449140619268,0.17670442968790442,0.2272653915827728,0.3387963825141581,0.21017558038261264,0.2281651352464961,0.24422757008560875,0.2751864205193068,0.21942466922566994,0.22030145373826174
